axis,start_idx,end_idx,start_time,end_time,duration_sec,peak_resid,label
Axis #7,6858,6858,2022-10-17 16:21:59.518000+00:00,2022-10-17 16:21:59.518000+00:00,0.0,5.1522,WARNING
Axis #8,6865,6865,2022-10-17 16:22:12.690000+00:00,2022-10-17 16:22:12.690000+00:00,0.0,0.8996,WARNING
Axis #5,6868,6868,2022-10-17 16:22:18.301000+00:00,2022-10-17 16:22:18.301000+00:00,0.0,4.8298,WARNING
Axis #8,6870,6870,2022-10-17 16:22:22.081000+00:00,2022-10-17 16:22:22.081000+00:00,0.0,0.8384,WARNING
Axis #8,6882,6882,2022-10-17 16:22:49.033000+00:00,2022-10-17 16:22:49.033000+00:00,0.0,0.9031,WARNING
Axis #6,6893,6893,2022-10-17 16:23:09.830000+00:00,2022-10-17 16:23:09.830000+00:00,0.0,3.9487,WARNING
Axis #1,6905,6905,2022-10-17 16:23:32.277000+00:00,2022-10-17 16:23:32.277000+00:00,0.0,5.0299,WARNING
Axis #3,6908,6908,2022-10-17 16:23:42.139000+00:00,2022-10-17 16:23:42.139000+00:00,0.0,14.6187,WARNING
Axis #1,6909,6909,2022-10-17 16:23:44.018000+00:00,2022-10-17 16:23:44.018000+00:00,0.0,4.6199,WARNING
Axis #6,6915,6915,2022-10-17 16:23:55.253000+00:00,2022-10-17 16:23:55.253000+00:00,0.0,4.5851,WARNING
Axis #6,6918,6919,2022-10-17 16:24:00.804000+00:00,2022-10-17 16:24:02.652000+00:00,1.848,3.9513,WARNING
Axis #7,6931,6931,2022-10-17 16:24:25.080000+00:00,2022-10-17 16:24:25.080000+00:00,0.0,5.3946,WARNING
Axis #2,6935,6935,2022-10-17 16:24:32.706000+00:00,2022-10-17 16:24:32.706000+00:00,0.0,13.8424,WARNING
Axis #6,6941,6941,2022-10-17 16:24:48.409000+00:00,2022-10-17 16:24:48.409000+00:00,0.0,3.5783,WARNING
Axis #2,6945,6945,2022-10-17 16:24:55.959000+00:00,2022-10-17 16:24:55.959000+00:00,0.0,15.5907,WARNING
Axis #7,6952,6952,2022-10-17 16:25:08.973000+00:00,2022-10-17 16:25:08.973000+00:00,0.0,4.4667,WARNING
Axis #1,6964,6964,2022-10-17 16:25:31.636000+00:00,2022-10-17 16:25:31.636000+00:00,0.0,5.1804,WARNING
Axis #8,6970,6970,2022-10-17 16:25:47.225000+00:00,2022-10-17 16:25:47.225000+00:00,0.0,0.8603,WARNING
Axis #2,6974,6974,2022-10-17 16:25:54.817000+00:00,2022-10-17 16:25:54.817000+00:00,0.0,15.4897,WARNING
Axis #6,6984,6984,2022-10-17 16:26:13.471000+00:00,2022-10-17 16:26:13.471000+00:00,0.0,3.9075,WARNING
Axis #5,6987,6987,2022-10-17 16:26:19.096000+00:00,2022-10-17 16:26:19.096000+00:00,0.0,4.4364,WARNING
Axis #7,6988,6988,2022-10-17 16:26:21.008000+00:00,2022-10-17 16:26:21.008000+00:00,0.0,4.7399,WARNING
Axis #6,6994,6994,2022-10-17 16:26:32.409000+00:00,2022-10-17 16:26:32.409000+00:00,0.0,3.5642,WARNING
Axis #6,7002,7002,2022-10-17 16:26:51.581000+00:00,2022-10-17 16:26:51.581000+00:00,0.0,3.8641,WARNING
Axis #3,7012,7012,2022-10-17 16:27:10.330000+00:00,2022-10-17 16:27:10.330000+00:00,0.0,10.2175,WARNING
Axis #6,7017,7017,2022-10-17 16:27:19.784000+00:00,2022-10-17 16:27:19.784000+00:00,0.0,4.7748,WARNING
Axis #5,7018,7018,2022-10-17 16:27:21.636000+00:00,2022-10-17 16:27:21.636000+00:00,0.0,4.2247,WARNING
Axis #8,7028,7028,2022-10-17 16:27:40.161000+00:00,2022-10-17 16:27:40.161000+00:00,0.0,0.8665,WARNING
Axis #5,7031,7031,2022-10-17 16:27:45.945000+00:00,2022-10-17 16:27:45.945000+00:00,0.0,4.2292,WARNING
Axis #1,7039,7039,2022-10-17 16:28:04.413000+00:00,2022-10-17 16:28:04.413000+00:00,0.0,4.3607,WARNING
Axis #3,7040,7040,2022-10-17 16:28:06.284000+00:00,2022-10-17 16:28:06.284000+00:00,0.0,12.2751,WARNING
Axis #3,7045,7045,2022-10-17 16:28:15.638000+00:00,2022-10-17 16:28:15.638000+00:00,0.0,10.5937,WARNING
Axis #8,7048,7048,2022-10-17 16:28:21.221000+00:00,2022-10-17 16:28:21.221000+00:00,0.0,0.8992,WARNING
Axis #3,7051,7051,2022-10-17 16:28:26.799000+00:00,2022-10-17 16:28:26.799000+00:00,0.0,11.5294,WARNING
Axis #1,7052,7052,2022-10-17 16:28:28.775000+00:00,2022-10-17 16:28:28.775000+00:00,0.0,5.6425,WARNING
Axis #2,7054,7054,2022-10-17 16:28:32.449000+00:00,2022-10-17 16:28:32.449000+00:00,0.0,17.6492,WARNING
Axis #5,7054,7054,2022-10-17 16:28:32.449000+00:00,2022-10-17 16:28:32.449000+00:00,0.0,4.4987,WARNING
Axis #3,7073,7073,2022-10-17 16:29:12.518000+00:00,2022-10-17 16:29:12.518000+00:00,0.0,11.1558,WARNING
Axis #4,7079,7079,2022-10-17 16:29:23.706000+00:00,2022-10-17 16:29:23.706000+00:00,0.0,3.2453,WARNING
Axis #6,7079,7079,2022-10-17 16:29:23.706000+00:00,2022-10-17 16:29:23.706000+00:00,0.0,3.8754,WARNING
Axis #4,7085,7085,2022-10-17 16:29:35.035000+00:00,2022-10-17 16:29:35.035000+00:00,0.0,4.4415,WARNING
Axis #2,7089,7089,2022-10-17 16:29:42.424000+00:00,2022-10-17 16:29:42.424000+00:00,0.0,15.2838,WARNING
Axis #4,7092,7092,2022-10-17 16:29:48.127000+00:00,2022-10-17 16:29:48.127000+00:00,0.0,3.176,WARNING
Axis #7,7103,7103,2022-10-17 16:30:12.133000+00:00,2022-10-17 16:30:12.133000+00:00,0.0,4.9779,WARNING
Axis #3,7110,7110,2022-10-17 16:30:25.231000+00:00,2022-10-17 16:30:25.231000+00:00,0.0,12.9846,WARNING
Axis #4,7121,7121,2022-10-17 16:30:45.845000+00:00,2022-10-17 16:30:45.845000+00:00,0.0,3.4668,WARNING
Axis #8,7128,7128,2022-10-17 16:30:58.981000+00:00,2022-10-17 16:30:58.981000+00:00,0.0,1.1263,WARNING
Axis #8,7130,7130,2022-10-17 16:31:02.785000+00:00,2022-10-17 16:31:02.785000+00:00,0.0,1.5793,WARNING
Axis #1,7131,7131,2022-10-17 16:31:04.596000+00:00,2022-10-17 16:31:04.596000+00:00,0.0,5.419,WARNING
Axis #3,7131,7131,2022-10-17 16:31:04.596000+00:00,2022-10-17 16:31:04.596000+00:00,0.0,10.5901,WARNING
Axis #7,7132,7132,2022-10-17 16:31:06.441000+00:00,2022-10-17 16:31:06.441000+00:00,0.0,5.6164,WARNING
Axis #1,7134,7134,2022-10-17 16:31:13.601000+00:00,2022-10-17 16:31:13.601000+00:00,0.0,7.1187,WARNING
Axis #4,7137,7137,2022-10-17 16:31:19.128000+00:00,2022-10-17 16:31:19.128000+00:00,0.0,3.4235,WARNING
Axis #6,7138,7138,2022-10-17 16:31:21.038000+00:00,2022-10-17 16:31:21.038000+00:00,0.0,3.9857,WARNING
Axis #6,7143,7143,2022-10-17 16:31:30.502000+00:00,2022-10-17 16:31:30.502000+00:00,0.0,6.3883,WARNING
Axis #6,7149,7149,2022-10-17 16:31:41.707000+00:00,2022-10-17 16:31:41.707000+00:00,0.0,5.3582,WARNING
Axis #7,7154,7154,2022-10-17 16:31:51.196000+00:00,2022-10-17 16:31:51.196000+00:00,0.0,5.3101,WARNING
Axis #2,7157,7157,2022-10-17 16:31:56.846000+00:00,2022-10-17 16:31:56.846000+00:00,0.0,14.1114,WARNING
Axis #4,7158,7158,2022-10-17 16:31:58.722000+00:00,2022-10-17 16:31:58.722000+00:00,0.0,3.4213,WARNING
Axis #2,7162,7162,2022-10-17 16:32:06.170000+00:00,2022-10-17 16:32:06.170000+00:00,0.0,16.1183,WARNING
Axis #2,7178,7178,2022-10-17 16:32:40.549000+00:00,2022-10-17 16:32:40.549000+00:00,0.0,15.4267,WARNING
Axis #2,7182,7182,2022-10-17 16:32:48.051000+00:00,2022-10-17 16:32:48.051000+00:00,0.0,17.4785,WARNING
Axis #4,7182,7182,2022-10-17 16:32:48.051000+00:00,2022-10-17 16:32:48.051000+00:00,0.0,3.0782,WARNING
Axis #2,7185,7185,2022-10-17 16:32:53.753000+00:00,2022-10-17 16:32:53.753000+00:00,0.0,13.8172,WARNING
Axis #2,7191,7191,2022-10-17 16:33:05.033000+00:00,2022-10-17 16:33:05.033000+00:00,0.0,17.8997,WARNING
Axis #7,7206,7206,2022-10-17 16:33:37.455000+00:00,2022-10-17 16:33:37.455000+00:00,0.0,4.4198,WARNING
Axis #3,7215,7215,2022-10-17 16:33:54.486000+00:00,2022-10-17 16:33:54.486000+00:00,0.0,11.572,WARNING
Axis #4,7215,7215,2022-10-17 16:33:54.486000+00:00,2022-10-17 16:33:54.486000+00:00,0.0,4.4206,WARNING
Axis #5,7216,7216,2022-10-17 16:33:56.400000+00:00,2022-10-17 16:33:56.400000+00:00,0.0,6.5666,WARNING
Axis #8,7217,7217,2022-10-17 16:33:58.269000+00:00,2022-10-17 16:33:58.269000+00:00,0.0,1.2277,WARNING
Axis #4,7218,7218,2022-10-17 16:34:00.163000+00:00,2022-10-17 16:34:00.163000+00:00,0.0,4.2092,WARNING
Axis #4,7226,7226,2022-10-17 16:34:15.519000+00:00,2022-10-17 16:34:15.519000+00:00,0.0,3.2052,WARNING
Axis #6,7227,7227,2022-10-17 16:34:17.425000+00:00,2022-10-17 16:34:17.425000+00:00,0.0,4.704,WARNING
Axis #3,7231,7231,2022-10-17 16:34:28.722000+00:00,2022-10-17 16:34:28.722000+00:00,0.0,11.1108,WARNING
Axis #6,7231,7231,2022-10-17 16:34:28.722000+00:00,2022-10-17 16:34:28.722000+00:00,0.0,3.9589,WARNING
Axis #7,7234,7234,2022-10-17 16:34:34.351000+00:00,2022-10-17 16:34:34.351000+00:00,0.0,7.2405,WARNING
Axis #8,7235,7235,2022-10-17 16:34:36.238000+00:00,2022-10-17 16:34:36.238000+00:00,0.0,0.8693,WARNING
Axis #6,7246,7246,2022-10-17 16:34:56.894000+00:00,2022-10-17 16:34:56.894000+00:00,0.0,3.7604,WARNING
Axis #7,7248,7248,2022-10-17 16:35:00.565000+00:00,2022-10-17 16:35:00.565000+00:00,0.0,4.5609,WARNING
Axis #4,7254,7254,2022-10-17 16:35:11.736000+00:00,2022-10-17 16:35:11.736000+00:00,0.0,3.3863,WARNING
Axis #6,7262,7262,2022-10-17 16:35:30.221000+00:00,2022-10-17 16:35:30.221000+00:00,0.0,3.6393,WARNING
Axis #4,7263,7263,2022-10-17 16:35:32.096000+00:00,2022-10-17 16:35:32.096000+00:00,0.0,3.1424,WARNING
Axis #6,7264,7264,2022-10-17 16:35:33.962000+00:00,2022-10-17 16:35:33.962000+00:00,0.0,4.1361,WARNING
Axis #1,7272,7272,2022-10-17 16:35:49.003000+00:00,2022-10-17 16:35:49.003000+00:00,0.0,4.6714,WARNING
Axis #3,7273,7273,2022-10-17 16:35:50.913000+00:00,2022-10-17 16:35:50.913000+00:00,0.0,15.3597,WARNING
Axis #4,7278,7278,2022-10-17 16:36:00.253000+00:00,2022-10-17 16:36:00.253000+00:00,0.0,4.9662,WARNING
Axis #8,7279,7279,2022-10-17 16:36:02.167000+00:00,2022-10-17 16:36:02.167000+00:00,0.0,0.8597,WARNING
Axis #3,7282,7282,2022-10-17 16:36:07.816000+00:00,2022-10-17 16:36:07.816000+00:00,0.0,10.166,WARNING
Axis #2,7289,7289,2022-10-17 16:36:20.929000+00:00,2022-10-17 16:36:20.929000+00:00,0.0,14.3446,WARNING
Axis #2,7291,7291,2022-10-17 16:36:24.712000+00:00,2022-10-17 16:36:24.712000+00:00,0.0,13.8207,WARNING
Axis #5,7296,7296,2022-10-17 16:36:38.471000+00:00,2022-10-17 16:36:38.471000+00:00,0.0,4.688,WARNING
Axis #6,7296,7297,2022-10-17 16:36:38.471000+00:00,2022-10-17 16:36:40.379000+00:00,1.908,4.1389,WARNING
Axis #5,7299,7299,2022-10-17 16:36:44.148000+00:00,2022-10-17 16:36:44.148000+00:00,0.0,5.1783,WARNING
Axis #8,7301,7301,2022-10-17 16:36:47.878000+00:00,2022-10-17 16:36:47.878000+00:00,0.0,0.8666,WARNING
Axis #7,7302,7302,2022-10-17 16:36:49.690000+00:00,2022-10-17 16:36:49.690000+00:00,0.0,5.4312,WARNING
Axis #6,7307,7307,2022-10-17 16:36:59.146000+00:00,2022-10-17 16:36:59.146000+00:00,0.0,3.5501,WARNING
Axis #5,7309,7309,2022-10-17 16:37:02.972000+00:00,2022-10-17 16:37:02.972000+00:00,0.0,5.2774,WARNING
Axis #7,7309,7309,2022-10-17 16:37:02.972000+00:00,2022-10-17 16:37:02.972000+00:00,0.0,4.9588,WARNING
Axis #5,7311,7311,2022-10-17 16:37:06.655000+00:00,2022-10-17 16:37:06.655000+00:00,0.0,4.7613,WARNING
Axis #8,7325,7325,2022-10-17 16:37:32.861000+00:00,2022-10-17 16:37:32.861000+00:00,0.0,0.8569,WARNING
Axis #1,7327,7327,2022-10-17 16:37:40.988000+00:00,2022-10-17 16:37:40.988000+00:00,0.0,5.3894,WARNING
Axis #4,7332,7332,2022-10-17 16:37:50.425000+00:00,2022-10-17 16:37:50.425000+00:00,0.0,3.5955,WARNING
Axis #2,7333,7333,2022-10-17 16:37:52.253000+00:00,2022-10-17 16:37:52.253000+00:00,0.0,17.0967,WARNING
Axis #3,7338,7338,2022-10-17 16:38:01.596000+00:00,2022-10-17 16:38:01.596000+00:00,0.0,11.0658,WARNING
Axis #8,7339,7339,2022-10-17 16:38:03.504000+00:00,2022-10-17 16:38:03.504000+00:00,0.0,1.1913,WARNING
Axis #2,7348,7348,2022-10-17 16:38:20.362000+00:00,2022-10-17 16:38:20.362000+00:00,0.0,14.0062,WARNING
Axis #6,7353,7353,2022-10-17 16:38:29.690000+00:00,2022-10-17 16:38:29.690000+00:00,0.0,5.7993,WARNING
Axis #7,7355,7355,2022-10-17 16:38:33.503000+00:00,2022-10-17 16:38:33.503000+00:00,0.0,4.7568,WARNING
Axis #4,7356,7356,2022-10-17 16:38:35.315000+00:00,2022-10-17 16:38:35.315000+00:00,0.0,3.8148,WARNING
Axis #2,7357,7357,2022-10-17 16:38:37.136000+00:00,2022-10-17 16:38:37.136000+00:00,0.0,14.1652,WARNING
Axis #6,7361,7361,2022-10-17 16:38:48.222000+00:00,2022-10-17 16:38:48.222000+00:00,0.0,7.4366,WARNING
Axis #2,7369,7369,2022-10-17 16:39:03.139000+00:00,2022-10-17 16:39:03.139000+00:00,0.0,14.0488,WARNING
Axis #3,7371,7371,2022-10-17 16:39:06.959000+00:00,2022-10-17 16:39:06.959000+00:00,0.0,10.8317,WARNING
Axis #5,7371,7371,2022-10-17 16:39:06.959000+00:00,2022-10-17 16:39:06.959000+00:00,0.0,4.8342,WARNING
Axis #8,7381,7381,2022-10-17 16:39:25.777000+00:00,2022-10-17 16:39:25.777000+00:00,0.0,1.1773,WARNING
Axis #4,7398,7398,2022-10-17 16:40:01.852000+00:00,2022-10-17 16:40:01.852000+00:00,0.0,3.1224,WARNING
Axis #1,7400,7400,2022-10-17 16:40:05.628000+00:00,2022-10-17 16:40:05.628000+00:00,0.0,6.0606,WARNING
Axis #3,7400,7400,2022-10-17 16:40:05.628000+00:00,2022-10-17 16:40:05.628000+00:00,0.0,10.3836,WARNING
Axis #2,7410,7410,2022-10-17 16:40:24.331000+00:00,2022-10-17 16:40:24.331000+00:00,0.0,13.7592,WARNING
Axis #5,7410,7410,2022-10-17 16:40:24.331000+00:00,2022-10-17 16:40:24.331000+00:00,0.0,4.9828,WARNING
Axis #6,7415,7415,2022-10-17 16:40:33.654000+00:00,2022-10-17 16:40:33.654000+00:00,0.0,4.5531,WARNING
Axis #3,7418,7418,2022-10-17 16:40:39.300000+00:00,2022-10-17 16:40:39.300000+00:00,0.0,10.9186,WARNING
Axis #6,7421,7421,2022-10-17 16:40:44.988000+00:00,2022-10-17 16:40:44.988000+00:00,0.0,4.3845,WARNING
Axis #7,7421,7421,2022-10-17 16:40:44.988000+00:00,2022-10-17 16:40:44.988000+00:00,0.0,5.8034,WARNING
Axis #7,7436,7436,2022-10-17 16:41:16.503000+00:00,2022-10-17 16:41:16.503000+00:00,0.0,6.5848,WARNING
Axis #7,7442,7442,2022-10-17 16:41:27.878000+00:00,2022-10-17 16:41:27.878000+00:00,0.0,5.7163,WARNING
Axis #7,7461,7461,2022-10-17 16:42:06.628000+00:00,2022-10-17 16:42:06.628000+00:00,0.0,5.2863,WARNING
Axis #6,7462,7462,2022-10-17 16:42:08.472000+00:00,2022-10-17 16:42:08.472000+00:00,0.0,3.5725,WARNING
Axis #8,7464,7464,2022-10-17 16:42:12.316000+00:00,2022-10-17 16:42:12.316000+00:00,0.0,1.1398,WARNING
Axis #7,7467,7467,2022-10-17 16:42:17.956000+00:00,2022-10-17 16:42:17.956000+00:00,0.0,5.1524,WARNING
Axis #7,7475,7475,2022-10-17 16:42:33.034000+00:00,2022-10-17 16:42:33.034000+00:00,0.0,5.256,WARNING
Axis #8,7478,7478,2022-10-17 16:42:38.660000+00:00,2022-10-17 16:42:38.660000+00:00,0.0,0.9328,WARNING
Axis #6,7483,7483,2022-10-17 16:42:48.237000+00:00,2022-10-17 16:42:48.237000+00:00,0.0,4.6294,WARNING
Axis #5,7493,7493,2022-10-17 16:43:11.022000+00:00,2022-10-17 16:43:11.022000+00:00,0.0,5.3915,WARNING
Axis #2,7497,7497,2022-10-17 16:43:18.618000+00:00,2022-10-17 16:43:18.618000+00:00,0.0,16.8787,WARNING
Axis #5,7502,7502,2022-10-17 16:43:28.075000+00:00,2022-10-17 16:43:28.075000+00:00,0.0,4.9056,WARNING
Axis #7,7514,7514,2022-10-17 16:43:50.456000+00:00,2022-10-17 16:43:50.456000+00:00,0.0,6.5162,WARNING
Axis #3,7516,7516,2022-10-17 16:43:54.158000+00:00,2022-10-17 16:43:54.158000+00:00,0.0,12.1524,WARNING
Axis #3,7525,7525,2022-10-17 16:44:15.392000+00:00,2022-10-17 16:44:15.392000+00:00,0.0,18.567,WARNING
Axis #1,7532,7532,2022-10-17 16:44:28.722000+00:00,2022-10-17 16:44:28.722000+00:00,0.0,6.7358,WARNING
Axis #7,7533,7533,2022-10-17 16:44:30.633000+00:00,2022-10-17 16:44:30.633000+00:00,0.0,4.7275,WARNING
Axis #6,7541,7541,2022-10-17 16:44:45.628000+00:00,2022-10-17 16:44:45.628000+00:00,0.0,4.4212,WARNING
Axis #8,7554,7554,2022-10-17 16:45:14.082000+00:00,2022-10-17 16:45:14.082000+00:00,0.0,1.0578,WARNING
Axis #8,7558,7558,2022-10-17 16:45:21.486000+00:00,2022-10-17 16:45:21.486000+00:00,0.0,0.8715,WARNING
Axis #2,7563,7563,2022-10-17 16:45:30.930000+00:00,2022-10-17 16:45:30.930000+00:00,0.0,17.4649,WARNING
Axis #4,7567,7567,2022-10-17 16:45:38.487000+00:00,2022-10-17 16:45:38.487000+00:00,0.0,3.3967,WARNING
Axis #2,7576,7576,2022-10-17 16:45:55.424000+00:00,2022-10-17 16:45:55.424000+00:00,0.0,14.879,WARNING
Axis #3,7577,7577,2022-10-17 16:45:57.331000+00:00,2022-10-17 16:45:57.331000+00:00,0.0,10.6474,WARNING
Axis #4,7577,7577,2022-10-17 16:45:57.331000+00:00,2022-10-17 16:45:57.331000+00:00,0.0,5.7464,WARNING
Axis #7,7585,7585,2022-10-17 16:46:16.690000+00:00,2022-10-17 16:46:16.690000+00:00,0.0,5.0344,WARNING
Axis #2,7589,7589,2022-10-17 16:46:24.134000+00:00,2022-10-17 16:46:24.134000+00:00,0.0,14.764,WARNING
Axis #8,7602,7602,2022-10-17 16:46:48.769000+00:00,2022-10-17 16:46:48.769000+00:00,0.0,0.9031,WARNING
Axis #7,7607,7607,2022-10-17 16:46:57.924000+00:00,2022-10-17 16:46:57.924000+00:00,0.0,4.5539,WARNING
Axis #2,7611,7611,2022-10-17 16:47:05.358000+00:00,2022-10-17 16:47:05.358000+00:00,0.0,13.5859,WARNING
Axis #6,7612,7612,2022-10-17 16:47:07.264000+00:00,2022-10-17 16:47:07.264000+00:00,0.0,3.6138,WARNING
Axis #6,7631,7631,2022-10-17 16:47:47.482000+00:00,2022-10-17 16:47:47.482000+00:00,0.0,3.9365,WARNING
Axis #5,7639,7639,2022-10-17 16:48:02.388000+00:00,2022-10-17 16:48:02.388000+00:00,0.0,4.9486,WARNING
Axis #2,7643,7643,2022-10-17 16:48:09.966000+00:00,2022-10-17 16:48:09.966000+00:00,0.0,14.9242,WARNING
Axis #4,7644,7644,2022-10-17 16:48:11.873000+00:00,2022-10-17 16:48:11.873000+00:00,0.0,4.7953,WARNING
Axis #7,7647,7647,2022-10-17 16:48:17.466000+00:00,2022-10-17 16:48:17.466000+00:00,0.0,4.7938,WARNING
Axis #8,7658,7658,2022-10-17 16:48:42.169000+00:00,2022-10-17 16:48:42.169000+00:00,0.0,1.1718,WARNING
Axis #1,7665,7665,2022-10-17 16:48:55.247000+00:00,2022-10-17 16:48:55.247000+00:00,0.0,4.63,WARNING
Axis #5,7667,7667,2022-10-17 16:48:59.076000+00:00,2022-10-17 16:48:59.076000+00:00,0.0,4.3634,WARNING
Axis #2,7669,7669,2022-10-17 16:49:02.863000+00:00,2022-10-17 16:49:02.863000+00:00,0.0,14.0747,WARNING
Axis #4,7685,7685,2022-10-17 16:49:37.157000+00:00,2022-10-17 16:49:37.157000+00:00,0.0,3.8822,WARNING
Axis #5,7688,7688,2022-10-17 16:49:42.941000+00:00,2022-10-17 16:49:42.941000+00:00,0.0,4.3432,WARNING
Axis #5,7698,7698,2022-10-17 16:50:01.815000+00:00,2022-10-17 16:50:01.815000+00:00,0.0,4.5073,WARNING
Axis #8,7731,7731,2022-10-17 16:51:07.998000+00:00,2022-10-17 16:51:07.998000+00:00,0.0,0.8951,WARNING
Axis #2,7736,7736,2022-10-17 16:51:17.348000+00:00,2022-10-17 16:51:17.348000+00:00,0.0,18.1926,WARNING
Axis #8,7739,7739,2022-10-17 16:51:22.920000+00:00,2022-10-17 16:51:22.920000+00:00,0.0,0.8283,WARNING
Axis #7,7750,7750,2022-10-17 16:51:48.029000+00:00,2022-10-17 16:51:48.029000+00:00,0.0,5.0822,WARNING
Axis #2,7751,7751,2022-10-17 16:51:49.857000+00:00,2022-10-17 16:51:49.857000+00:00,0.0,13.9947,WARNING
Axis #4,7751,7751,2022-10-17 16:51:49.857000+00:00,2022-10-17 16:51:49.857000+00:00,0.0,3.6365,WARNING
Axis #5,7751,7751,2022-10-17 16:51:49.857000+00:00,2022-10-17 16:51:49.857000+00:00,0.0,6.0491,WARNING
Axis #4,7762,7762,2022-10-17 16:52:10.505000+00:00,2022-10-17 16:52:10.505000+00:00,0.0,4.145,WARNING
Axis #1,7772,7772,2022-10-17 16:52:29.163000+00:00,2022-10-17 16:52:29.163000+00:00,0.0,5.5141,WARNING
Axis #5,7778,7778,2022-10-17 16:52:44.924000+00:00,2022-10-17 16:52:44.924000+00:00,0.0,4.4142,WARNING
Axis #3,7779,7779,2022-10-17 16:52:46.768000+00:00,2022-10-17 16:52:46.768000+00:00,0.0,10.5883,WARNING
Axis #1,7781,7781,2022-10-17 16:52:50.503000+00:00,2022-10-17 16:52:50.503000+00:00,0.0,4.6462,WARNING
Axis #2,7781,7781,2022-10-17 16:52:50.503000+00:00,2022-10-17 16:52:50.503000+00:00,0.0,15.1761,WARNING
Axis #3,7785,7785,2022-10-17 16:52:58.018000+00:00,2022-10-17 16:52:58.018000+00:00,0.0,11.0721,WARNING
Axis #3,7808,7808,2022-10-17 16:53:41.112000+00:00,2022-10-17 16:53:41.112000+00:00,0.0,13.7599,WARNING
Axis #5,7814,7814,2022-10-17 16:53:55.778000+00:00,2022-10-17 16:53:55.778000+00:00,0.0,4.4691,WARNING
Axis #4,7818,7818,2022-10-17 16:54:03.254000+00:00,2022-10-17 16:54:03.254000+00:00,0.0,3.7903,WARNING
Axis #7,7820,7820,2022-10-17 16:54:06.972000+00:00,2022-10-17 16:54:06.972000+00:00,0.0,4.8762,WARNING
Axis #8,7824,7824,2022-10-17 16:54:14.427000+00:00,2022-10-17 16:54:14.427000+00:00,0.0,1.0035,WARNING
Axis #1,7826,7827,2022-10-17 16:54:18.191000+00:00,2022-10-17 16:54:20.128000+00:00,1.937,4.5856,WARNING
Axis #1,7848,7848,2022-10-17 16:55:02.830000+00:00,2022-10-17 16:55:02.830000+00:00,0.0,4.577,WARNING
Axis #3,7848,7848,2022-10-17 16:55:02.830000+00:00,2022-10-17 16:55:02.830000+00:00,0.0,12.7921,WARNING
Axis #6,7852,7852,2022-10-17 16:55:10.425000+00:00,2022-10-17 16:55:10.425000+00:00,0.0,3.6054,WARNING
Axis #2,7867,7867,2022-10-17 16:55:38.708000+00:00,2022-10-17 16:55:38.708000+00:00,0.0,14.0742,WARNING
Axis #6,7868,7868,2022-10-17 16:55:40.565000+00:00,2022-10-17 16:55:40.565000+00:00,0.0,4.0618,WARNING
Axis #5,7870,7870,2022-10-17 16:55:44.346000+00:00,2022-10-17 16:55:44.346000+00:00,0.0,7.3047,WARNING
Axis #8,7876,7876,2022-10-17 16:55:59.988000+00:00,2022-10-17 16:55:59.988000+00:00,0.0,1.2523,WARNING
Axis #7,7880,7880,2022-10-17 16:56:07.534000+00:00,2022-10-17 16:56:07.534000+00:00,0.0,6.1576,WARNING
Axis #6,7892,7892,2022-10-17 16:56:30.254000+00:00,2022-10-17 16:56:30.254000+00:00,0.0,3.546,WARNING
Axis #1,7895,7895,2022-10-17 16:56:35.898000+00:00,2022-10-17 16:56:35.898000+00:00,0.0,4.4052,WARNING
Axis #1,7915,7915,2022-10-17 16:57:17.631000+00:00,2022-10-17 16:57:17.631000+00:00,0.0,4.9043,WARNING
Axis #7,7915,7915,2022-10-17 16:57:17.631000+00:00,2022-10-17 16:57:17.631000+00:00,0.0,5.5502,WARNING
Axis #3,7917,7917,2022-10-17 16:57:21.408000+00:00,2022-10-17 16:57:21.408000+00:00,0.0,10.8165,WARNING
Axis #4,7917,7917,2022-10-17 16:57:21.408000+00:00,2022-10-17 16:57:21.408000+00:00,0.0,3.2421,WARNING
Axis #6,7919,7919,2022-10-17 16:57:25.128000+00:00,2022-10-17 16:57:25.128000+00:00,0.0,4.0942,WARNING
Axis #4,7921,7921,2022-10-17 16:57:28.816000+00:00,2022-10-17 16:57:28.816000+00:00,0.0,4.3098,WARNING
Axis #3,7924,7924,2022-10-17 16:57:34.503000+00:00,2022-10-17 16:57:34.503000+00:00,0.0,12.7153,WARNING
Axis #2,7934,7934,2022-10-17 16:57:53.268000+00:00,2022-10-17 16:57:53.268000+00:00,0.0,14.4102,WARNING
Axis #2,7940,7940,2022-10-17 16:58:08.801000+00:00,2022-10-17 16:58:08.801000+00:00,0.0,16.0159,WARNING
Axis #5,7944,7944,2022-10-17 16:58:16.300000+00:00,2022-10-17 16:58:16.300000+00:00,0.0,6.0947,WARNING
Axis #5,7948,7948,2022-10-17 16:58:23.863000+00:00,2022-10-17 16:58:23.863000+00:00,0.0,4.5843,WARNING
Axis #5,7951,7951,2022-10-17 16:58:29.502000+00:00,2022-10-17 16:58:29.502000+00:00,0.0,4.424,WARNING
Axis #8,7953,7953,2022-10-17 16:58:33.315000+00:00,2022-10-17 16:58:33.315000+00:00,0.0,0.8442,WARNING
Axis #3,7954,7954,2022-10-17 16:58:35.222000+00:00,2022-10-17 16:58:35.222000+00:00,0.0,11.184,WARNING
